Código,Descripción,Código_de_Barras,Precio_de_Costo,Inventario
L0720C,LAPIZ PELIKAN 720 AL AGUA CELESTE,7792700002196            ,727.67,1
L0720M,LAPIZ PELIKAN 720 AL AGUA MARRON,7792700002202            ,727.67,1
L0720NA,LAPIZ PELIKAN 720 AL AGUA NARANJA,7792700002219            ,727.67,1
L0720N,LAPIZ PELIKAN 720 AL AGUA NEGRO,7792700002158            ,727.67,1
L0720R,LAPIZ PELIKAN 720 AL AGUA ROJO,L0720R                   ,727.67,1
L0720RO,LAPIZ PELIKAN 720 AL AGUA ROSA,7792700002226            ,727.67,1
L0720V,LAPIZ PELIKAN 720 AL AGUA VERDE,7792700002172            ,727.67,1
L0720AM10,LAPIZ PELIKAN 720 X10 AL AGUA AMARILLO,7792700006330,7135.13,1
L0720A10,LAPIZ PELIKAN 720 X10 AL AGUA AZUL,7792700006378,7135.13,1
L072010NE,LAPIZ PELIKAN 720 X10 AL AGUA NEGRO,7792700006361,7135.13,1
L072010RO,LAPIZ PELIKAN 720 X10 AL AGUA ROJO,7792700006347,7135.13,1
L072010VE,LAPIZ PELIKAN 720 X10 AL AGUA VERDE,7792700006354,7135.13,1
L0720AM12,LAPIZ PELIKAN 720 X12 AL AGUA AMARILLO,7792700001571            ,8564.99,1
L0720A12,LAPIZ PELIKAN 720 X12 AL AGUA AZUL,7792700001533            ,8564.99,1
L0720C12,LAPIZ PELIKAN 720 X12 AL AGUA CELESTE,7792700001588            ,8564.99,1
L0720L12,LAPIZ PELIKAN 720 X12 AL AGUA LILA,7792700001625,8564.99,1
L0720M12,LAPIZ PELIKAN 720 X12 AL AGUA MARRON,7792700001595            ,8564.99,1
L0720NA12,LAPIZ PELIKAN 720 X12 AL AGUA NARANJA,7792700001601            ,8564.99,1
L0720N12,LAPIZ PELIKAN 720 X12 AL AGUA NEGRO,7792700001540            ,8564.99,1
L0720R12,LAPIZ PELIKAN 720 X12 AL AGUA ROJO,7792700001557            ,8564.99,1
L0720RO12,LAPIZ PELIKAN 720 X12 AL AGUA ROSA,7792700001618            ,8564.99,1
L0720V12,LAPIZ PELIKAN 720 X12 AL AGUA VERDE,7792700001564            ,8564.99,1
L0721,LAPIZ PELIKAN 721 MARCADOR,                         ,469.81,1
L0725,LAPIZ PELIKAN 725 RESALTADOR,L0725                    ,445.15,1
L0725C,LAPIZ PELIKAN 725 RESALTADOR CELESTE,7792700002295            ,445.15,1
L0725R,LAPIZ PELIKAN 725 RESALTADOR ROSA,7792700002318            ,445.15,1
L0725V,LAPIZ PELIKAN 725 RESALTADOR VERDE,7792700995894            ,445.15,1
L0725C12,LAPIZ PELIKAN 725 X12 RESALTADOR CELESTE,7792700001687            ,5236.04,1
L0725R12,LAPIZ PELIKAN 725 X12 RESALTADOR ROSA,7792700001861            ,5236.04,1
L0725V12,LAPIZ PELIKAN 725 X12 RESALTADOR VERDE,7792700001878            ,5236.04,1
L01892,LAPIZ PELIKAN 741 MARCADOR PARA PIZARRÓN BLANCO X10UNID. ,7792700001892,11139.4,1
L7976,LAPIZ PELIKAN 741 MARCADOR PARA PIZARRÓN BLANCO X1UNID. ,4012700817976,1136.67,1
L0762,LAPIZ PELIKAN 762 MAR.CERA,L0762                    ,396.88,1
L0762A,LAPIZ PELIKAN 762 MAR.CERA AZUL X12UNID,7792700000840            ,4664.65,1
L0762B,LAPIZ PELIKAN 762 MAR.CERA BLANCO X12UNID,7792700000895            ,4664.65,1
L0762N,LAPIZ PELIKAN 762 MAR.CERA NEGRO X12UNID,7792700000857            ,4664.65,1
L0762R,LAPIZ PELIKAN 762 MAR.CERA ROJO X12UNID,7792700000871            ,4664.65,1
L0762V,LAPIZ PELIKAN 762 MAR.CERA VERDE X12UNID,7792700000888            ,4664.65,1
L0780,LAPIZ PELIKAN 780 MAR.PIZARRA,L0780                    ,750.94,1
L0096,LAPIZ PELIKAN 96 FINELINER,4012700215239            ,404.36,1
L5821,LAPIZ PELIKAN BARRABLE X1 UNID. ,7792700005821,1220.89,1
L5845,LAPIZ PELIKAN BARRABLE X12 UNID. ,7792700005845,14357.9,1
L0345,Lapiz Pelikan Calipso Bolig. Retractil,L0345                    ,692.85,1
L6058,LAPIZ Pelikan COLORELLA 6058 MAGICA X12UNI.,7501015206058            ,5665.51,1
L0237,Lapiz Pelikan Colorella x24L,7792700020237            ,1173.36,1
L6040,LAPIZ PELIKAN CORRECTOR X12UNID.,7501015216040            ,9534.8,1
L0994,LAPIZ PELIKAN CORRECTOR X7ML.,7792700000994            ,810.7,1
L6033,LAPIZ PELIKAN CORRECTOR X7ML.,7501015216033            ,810.7,1
L5623,LAPIZ PELIKAN CORRECTOR X7ML.,7792700005623            ,810.7,1
L1007,LAPIZ PELIKAN CORRECTOR X7ML. X24UNI,7792700001007            ,19067.7,1
L5716,LAPIZ PELIKAN CRAYON JUMBO X6 COLOR MIX,7501015205716            ,3752.21,1
L5693,LAPIZ Pelikan CRAYON JUMBO X6 METALICO,7501015205693            ,5492.19,1
L5679,LAPIZ PELIKAN CRAYON JUMBO X6 PASTEL,7501015205679            ,3752.21,1
L0289,Lapiz Pelikan Crazi x10,7792700980289            ,522.12,1
L4367,Lapiz PELIKAN Ejecutivo Lanzamina,7501015214367            ,495.85,1
L2416,LAPIZ PELIKAN ERASE BORRABLE,4012700962416            ,1220.89,1
L3581,LAPIZ PELIKAN ERASE BORRABLE,4012700963581            ,1220.89,1
L8273,LAPIZ PELIKAN FIBRA PINTALOCO X12 COLORES X1UNIDAD,7792700008273            ,2304.32,1
L8272,LAPIZ PELIKAN FIBRA PINTALOCO X12 COLORES X24UNIDAD,77792700008272           ,54197.7,1
L8289,LAPIZ PELIKAN FIBRA PINTALOCO X24 COLORES X12UNIDAD,77792700008289,49599.4,1
L8280,LAPIZ PELIKAN FIBRA PINTALOCO X24 COLORES X1UNIDAD,7792700008280,4217.64,1
L8266,LAPIZ PELIKAN FIBRA PINTALOCO X6 COLORES X1UNIDAD,7792700008266,1188.34,1
L8265,LAPIZ PELIKAN FIBRA PINTALOCO X6 COLORES X24UNIDAD,77792700008265,27949.8,1
L8281,LAPIZ PELIKAN Gel Oro,7501015208281            ,184.46,1
L8969,LAPIZ PELIKAN JUMBO INICIAL 8891 X10,7501015218969            ,917.06,1
L0038,LAPIZ PELIKAN LAPICERA ACTION PEN,                         ,4.23,1
L0260,LAPIZ PELIKAN LINER 0.5,7792700000260            ,383.01,1
L02601,LAPIZ PELIKAN LINER 0.5,7792700000314            ,383.01,1
L3569,LAPIZ Pelikan MARCANA PINCEL X12UNI,7501015203569            ,5753.93,1
L6195,LAPIZ Pelikan MARKANA PASTEL PINCEL X12UNI,7501015206195            ,7618.35,1
L2128,LAPIZ Pelikan MICROPUNTA X12UNID,7703064002128            ,4363.71,1
L8316,LAPIZ PELIKAN OLEO PASTEL,4012700998316            ,1047.03,1
L3888,LAPIZ PELIKAN P/Billetes Falsos,7501015223888            ,1039.45,1
L1212,LAPIZ PELIKAN P/Billetes Falsos,7501015211212            ,1039.21,1
L2898,LAPIZ PELIKAN P/Billetes Falsos,7501015222898            ,1039.67,1
L3887,LAPIZ PELIKAN P/Billetes Falsos X10UNID,77501015223887           ,7976.83,1
L2904,LAPIZ PELIKAN P/Billetes X10UNID. Falsos,7501015222904            ,10397.1,1
L4047,LAPIZ PELIKAN PELICRAYONES X6COLORES,7501015204047            ,482.21,1
L0521,LAPIZ PELIKAN PINTURITA X6,                         ,179.43,1
L270612,LAPIZ PELIKAN POINTEC AZUL X12UNID.,4012700962706            ,4684.1,1
L2706,LAPIZ PELIKAN POINTEC AZUL X1UNID.,L2706                    ,398.31,1
L2522,LAPIZ PELIKAN POINTEC AZUL X1UNID.,4012700962522,398.31,1
L0956,LAPIZ PELIKAN POINTEC FLUOR,                         ,398.31,1
L6330,LAPIZ PELIKAN POINTEC FLUOR X10 FUCCIA,4012700956330            ,3903.41,1
L6316,LAPIZ PELIKAN POINTEC FLUOR X10 NARANJA,4012700956316            ,3903.41,1
L6293,LAPIZ PELIKAN POINTEC FLUOR X10 SURT,4012700956293            ,3903.41,1
L6347,LAPIZ PELIKAN POINTEC MARRON,L6347                    ,398.31,1
L634712,LAPIZ PELIKAN POINTEC MARRON X12UNID.,4012700956347            ,4684.1,1
L632312,LAPIZ PELIKAN POINTEC VIOLETAX12UNID.,4012700956323            ,4684.1,1
L6323,LAPIZ PELIKAN POINTEC VIOLETAX1UNID.,L6323                    ,398.31,1
L4374,Lapiz PELIKAN Push Lanzamina 05,7501015214374            ,369.66,1
L8112,LAPIZ Pelikan RESAL.P/VIDRIO SURT. X8UNI.,7703064948112            ,6790.57,1
L5562,LAPIZ PELIKAN RESALTADOR  FLASH TEXTMARKER AMARILLO X10UNID,7792700005562            ,5371.67,1
L5146,LAPIZ PELIKAN RESALTADOR FLASH TEXTMARKER FUCCIA X UNIDAD,77915146,548.13,1
L5593,LAPIZ PELIKAN RESALTADOR FLASH TEXTMARKER FUCCIA X10UNID,7792700005593,5371.67,1
L5586,LAPIZ PELIKAN RESALTADOR FLASH TEXTMARKER NARANJA X10UNID,7792700005586,5371.67,1
L5609,LAPIZ PELIKAN RESALTADOR FLASH TEXTMARKER VERDE X10UNID,7792700005609            ,5371.67,1
L5579,LAPIZ PELIKAN RESALTADOR FLASH TEXTMARKER X 10 UNIDAD CELESTE,7792700005579,5371.67,1
L5115,LAPIZ PELIKAN RESALTADOR FLASH TEXTMARKER X UNIDAD AMARILLO,77915115                 ,548.13,1
L5122,LAPIZ PELIKAN RESALTADOR FLASH TEXTMARKER X UNIDAD CELESTE,77915122,548.13,1
L5139,LAPIZ PELIKAN RESALTADOR FLASH TEXTMARKER X UNIDAD NARANJA,77915139,548.13,1
L5153,LAPIZ PELIKAN RESALTADOR FLASH TEXTMARKER X UNIDAD VERDE,77915153                 ,548.13,1
L06231,LAPIZ PELIKAN RESALTADOR FLASH X10UNID. ,7792700006231            ,5371.67,1
L0124,LAPIZ PELIKAN RESALTADOR MARK2 AMARILLO X10UNID.,7703064000124,7444.53,1
L0107,LAPIZ PELIKAN RESALTADOR MARK2 X UNIDAD  AMARILLO,7703064100107,595.32,1
L0091,LAPIZ PELIKAN RESALTADOR MARK2 X UNIDAD VERDE,770364100091,595.32,1
L0155,LAPIZ PELIKAN RESALTADOR MARK2 X10UNID. NARANJA,7703064000155,5834.14,1
L0148,LAPIZ PELIKAN RESALTADOR MARK2 X10UNID. VERDE,7703064000148,5834.14,1
L0121,LAPIZ PELIKAN RESALTADOR MARK2 XUNIDAD NARANJA,7703064100121,595.32,1
L8104,LAPIZ PELIKAN RESALTADOR TEXTMARKER X16 COLORES,7703064648104,15762.7,1
L3604,LAPIZ Pelikan SOFT GEL X12UNID. AZUL,4012700963604            ,1841.05,1
L3628,LAPIZ Pelikan SOFT GEL X12UNID. VERDE,4012700963628            ,1841.05,1
L2430,LAPIZ Pelikan SOFT GEL X1UNID. AZUL,4012700962430            ,154.57,1
L6162,LAPIZ PELIKAN TANGO BOLIG.X12UN AZUL,7501015226162            ,5055.79,1
L6179,LAPIZ PELIKAN TANGO BOLIG.X12UN NEGRO,7501015226179            ,5055.79,1
L6186,LAPIZ PELIKAN TANGO BOLIG.X12UN ROJO,7501015226186            ,5055.78,1
L6860,LAPIZ PELIKAN TANGO BOLIG.X1UN,7792700996860            ,429.91,1
L0779,LAPIZ PELIKAN TANGO BOLIG.X1UN AZUL,4012700050779            ,429.91,1
L0793,LAPIZ PELIKAN TANGO BOLIG.X1UN NEGRO,4012700050793            ,429.91,1
L0830,LAPIZ PELIKAN TANGO BOLIG.X1UN ROJO,4012700050830            ,429.91,1
L0792,LAPIZ PELIKAN TANGO BOLIG.X24UN,74012700050792           ,10111.5,1
L6170,LAPIZ PELIKAN X12COLORES LARGO,7792700006170,1707.74,1
L06179,LAPIZ PELIKAN X12COLORES LARGO X10UNID,77792700006179,16735.5,1
L8037,LAPIZ PENMAC X12 COLORES CORTO,7806710018037            ,605,1
L8044,LAPIZ PENMAC X12 COLORES LARGO,7806710018044            ,910.65,1
L0109,LAPIZ PENMAC X6 COLORES CORTO,7806710010109            ,150.42,1
L17703,LAPIZ PILOT FIBRA X10 COLOR GRAPH,7790667017703            ,197.98,1
L1005,LAPIZ PIZZINI 1005 PASTEL LARGO X10COLORES,7793198171005            ,2093.25,1
L1200,LAPIZ PIZZINI 1200 COLOR LARGO X12COLORES,7793198271200            ,1700.85,1
L1431F,Lapiz Pizzini 1431F Lanzamina 0.5mm,L1431F                   ,1813.61,1
L3125,Lapiz Pizzini 1431F Lanzamina 0.5mm x12unid.,7793198143125            ,20657.2,1
L1435R,Lapiz Pizzini 1435R Lanzamina 0.5mm,L1435R                   ,2096.98,1
L3514,Lapiz Pizzini 1435R X12UNI.Lanzamina 0.5mm,7793198143514            ,25078.2,1
L1437F,Lapiz Pizzini 1437F Lanzamina 0.5mm,L1437F                   ,2096.98,1
L1437F12,Lapiz Pizzini 1437F x12unid.Lanzamina 0.5mm,7793198143729            ,24652.8,1
L800624,LAPIZ PIZZINI 8006 FIBRA 6X24UNID.,17793198800605           ,20240.6,1
L8006,LAPIZ PIZZINI 8006 FIBRA X6,7793198800608            ,879.19,1
L801012,LAPIZ PIZZINI 8010 FIBRA 10X12UNID,17793198801008           ,15892.8,1
L8010,LAPIZ PIZZINI 8010 FIBRA X10,7793198801001            ,1409.46,1
L8100AM,LAPIZ PIZZINI 8100 MARCADOR AMARILLO X10UNIDAES,7793198810003            ,5274.2,1
L1031,LAPIZ PIZZINI 8100 MARCADOR AMARILLO X10UNIDAES MAXI MARCADORES,7793198811031,3980.5,1
L8100A,LAPIZ PIZZINI 8100 MARCADOR AZUL X10UNIDAES,7793198810010            ,5274.2,1
L8100C,LAPIZ PIZZINI 8100 MARCADOR CELESTE X10UNIDAES,7793198810027            ,5274.2,1
L8100M,LAPIZ PIZZINI 8100 MARCADOR MARRON X10UNIDAES,7793198810034            ,5274.2,1
L8100NA,LAPIZ PIZZINI 8100 MARCADOR NARANJA X10UNIDAES,7793198810041            ,5274.2,1
L8100N,LAPIZ PIZZINI 8100 MARCADOR NEGRO X10UNIDAES,7793198810218            ,5274.2,1
L8100N1,LAPIZ PIZZINI 8100 MARCADOR NEGRO X10UNIDAES,7793198810058            ,5274.2,1
L8100R,LAPIZ PIZZINI 8100 MARCADOR ROJO X10UNIDAES,7793198810065            ,5274.2,1
L1086,LAPIZ PIZZINI 8100 MARCADOR ROJO X10UNIDAES MAXI MARCADORES,7793198811086,3980.5,1
L8100RO,LAPIZ PIZZINI 8100 MARCADOR ROSA X10UNIDAES,7793198810072            ,5274.2,1
L8100V,LAPIZ PIZZINI 8100 MARCADOR VERDE X10UNIDAES,7793198810089            ,5274.2,1
L1093,LAPIZ PIZZINI 8100 MARCADOR VERDE X10UNIDAES MAXI MARCADORES,7793198811093,3980.5,1
L8100VI,LAPIZ PIZZINI 8100 MARCADOR VIOLETA X10UNIDAES,7793198810096            ,5274.2,1
L8100,LAPIZ PIZZINI 8100 MARCADOR X1UNIDAD MAXI MARCADORES,L8100                    ,537.2,1
L8100SD,LAPIZ PIZZINI 8100SD SELLO MAGICO,7793198810904            ,4425.19,1
L8100SD12,LAPIZ PIZZINI 8100SD X12CAJAS SELLO MAGICO,17793198810901           ,53101.2,1
L8100SM,LAPIZ PIZZINI 8100SM SELLO MAGICO,7793198810805            ,5841.2,1
L0614,LAPIZ PIZZINI 8106 MAXI FIBRA X6COLORES X1UNIDAD,7793198810614            ,3287.75,1
L1024,LAPIZ PIZZINI 8110 MAXI FIBRA X10,7793198811024            ,4818.63,1
L3227S,LAPIZ PIZZINI BOLIGRAFO SPAZIO X1 AZUL ,L3227S                   ,261.76,1
L3227,LAPIZ PIZZINI BOLIGRAFO SPAZIO X12 AZUL ,7793198663227            ,3109.28,1
L3418,LAPIZ PIZZINI BOLIGRAFO SPAZIO X50 NEGRO ,7793198663418            ,13087.6,1
L5712,LAPIZ PIZZINI CORRECTOR X12UNI.7ML,7793198015712            ,6502.23,1
L5705,LAPIZ PIZZINI CORRECTOR X1UNI.7ML,7793198015705            ,551.57,1
L1218,LAPIZ PIZZINI X12 CRAYONES RETRACTILES,7793198951218            ,1337.91,1
L1207,LAPIZ PIZZINI X12 TRIANGULAR ACUARELABLE,7793198371207            ,2523.17,1
L1204,LAPIZ PIZZINI X12 TRIANGULAR BICOLOR,7793198471204            ,2235.55,1
L1214,LAPIZ PIZZINI X12COLORES TRIANGULAR X12UNI.,17793198271214           ,11148.4,1
L71217,LAPIZ PIZZINI X12COLORES TRIANGULAR X1UNI.,7793198271217            ,948.38,1
L0609,LAPIZ PIZZINI X6COLORES TRIANGULAR,7793198270609            ,810.7,1
L0606,LAPIZ PIZZINI X6COLORES TRIANGULAR X24UNI,17793198270606           ,15724,1
L8705,LAPIZ Plantec 2B GRAFITO FINE ART GRAPHITE,8961100478705            ,470.33,1
L8743,LAPIZ Plantec 2H GRAFITO FINE ART GRAPHITE,8961100478743            ,470.33,1
L8712,LAPIZ Plantec B GRAFITO FINE ART GRAPHITE,8961100478712            ,470.33,1
L8736,LAPIZ Plantec H GRAFITO FINE ART GRAPHITE,8961100478736            ,470.33,1
L8729,LAPIZ Plantec HB GRAFITO FINE ART GRAPHITE,8961100478729            ,470.33,1
L0368,LAPIZ PLAYCOLOR X12 CRAYON JARDINCITO,7798159810368            ,2022.55,1
L0337,LAPIZ PLAYCOLOR X12 CRAYONES,7798159810337            ,1182.78,1
L0351,LAPIZ PLAYCOLOR X6 CRAYON JARDINCITO,7798159810351            ,995.9,1
L10320,LAPIZ PLAYCOLOR X6 CRAYONES,7798159810320            ,619.77,1
L0002,LAPIZ PUNTAS 0.03/0.05/0.1/0.2/0.3/0.4/0.5/0.6/1.0,4970129080015            ,3839.46,1
LR,LAPIZ RESALTADOR P/REDONDO FLUOR,LR                       ,992.63,1
L1974,LAPIZ REXON X12 MICRIFIFRA DROPS,6933650901974            ,626.45,1
L048,LAPIZ REYNOLDS FIFTY 048 X50UNIDADES SURTIDAS,L048,4054.65,1
LRHB,LAPIZ ROBERCOLOR GRAFITO HB,LRHB,67.76,1
L0554,LAPIZ ROBERCOLOR X12COLOR LARGO,7806710900554            ,905.08,1
L015,Lapiz Sabonis 015 C/Estuche,L015                     ,1294.15,1
L10108,LAPIZ SABONIS 2025 X24UNID.BOLIGRAFO RETRACTIL,6930126710108            ,5386.92,1
L0018S,LAPIZ SABONIS 3099 X1UNID.BOLIGRAFO RETRACTIL,L0018S                   ,472.93,1
LFB3099,LAPIZ SABONIS 3099 X1UNID.BOLIGRAFO RETRACTIL,LFB3099                  ,474.27,1
L0018,LAPIZ SABONIS 3099 X24UNID.BOLIGRAFO RETRACTIL,6943333460018            ,11349.2,1
L386,Lapiz Sabonis 386 Mini 2EN1,L386                     ,147.8,1
L8621,Lapiz Sabonis 386 Mini 2EN1 X60UNID.,6925411438621            ,8650.74,1
L41116,Lapiz Sabonis 411 16 C/Estuche,L41116                   ,1294.15,1
L4116,Lapiz Sabonis 411 6 C/Estuche,L4116                    ,1294.15,1
L411.16,Lapiz Sabonis 411.16 Estuche,L411.16                  ,1294.15,1
L411.5,Lapiz Sabonis 411.5 Estuche,L411.5                   ,1134.73,1
L2045,LAPIZ SABONIS 886 2 PUNTAS PERMANENTE,7502277852045            ,5109.58,1
L2045S,LAPIZ SABONIS 886 2 PUNTAS PERMANENTE,L2045S                   ,434.62,1
L5234,Lapiz Sabonis Bicolor 12x24 P-5000,6925411405234            ,665.85,1
L6060,LAPIZ SABONIS Boli.Borrable,                         ,304.74,1
L6032,LAPIZ SABONIS Boligrafo RETRACTIL,6937733560324            ,167.98,1
L1981,LAPIZ SABONIS CORRECTOR C/PINCEL X12UNID.,6935170481981            ,8370.63,1
L1981S,LAPIZ SABONIS CORRECTOR C/PINCEL X1UNIDAD.,L1981S                   ,711.77,1
LD-328,Lapiz Sabonis D-328 Indeleble T/Medio,6925411403285            ,101.63,1
LD-32812,Lapiz Sabonis D-328 Indeleble T/Medio x12,14032851                 ,1217.6,1
L0171,Lapiz SABONIS FB-2068 RETRACTIL X12UNID.,6923655520171            ,1914.81,1
L0089,Lapiz SABONIS FB-2068 RETRACTIL X12UNID.,L0089                    ,1295.72,1
L0071,Lapiz SABONIS FB-2068 RETRACTIL X36UNID.,7798127030071            ,5687.22,1
LFB-7308,Lapiz Sabonis FB-7308 4EN1,6941287401828            ,230.53,1
LFB-730812,Lapiz Sabonis FB-7308 4EN1 x12unid.,02173085                 ,2764.99,1
L5463,Lapiz Sabonis Fluor x6,6925411405463            ,524.16,1
L5470,Lapiz Sabonis Fluor x6 x24CAJAS,6925411405470            ,12582.2,1
LGL725FS,LAPIZ SABONIS GEL X60UNID FLUOR PERFUMADO,LGL725FS                 ,4280.93,1
LGL725MS,LAPIZ SABONIS GEL X60UNID PERFUMADO,LGL725MS                 ,7458.62,1
LGL-504,Lapiz Sabonis GL-504 Gel,6923655532655            ,172.25,1
LGL504,Lapiz Sabonis GL-504 Office GEL,6941287410011            ,172.81,1
LGL50436,Lapiz Sabonis GL-504 X36 Office GEL,7798127030088            ,6254.06,1
LGL936,Lapiz Sabonis GL-936 X1 Office GEL,6935170438039            ,208.97,1
LGL93636,Lapiz Sabonis GL-936 X36 Office GEL,lgl9636                  ,7529.68,1
LGL947,Lapiz Sabonis GL947 X1 Office GEL,6935170403464            ,198.69,1
LGL94736,Lapiz Sabonis GL947 X36 Office GEL,6935170438046            ,6984.55,1
LP925,Lapiz Sabonis Lan.P925 x2mm,6927893809166            ,205.69,1
L01125,Lapiz SABONIS LANZA.P-005,6923655501125            ,1409.18,1
L01217,Lapiz SABONIS LANZA.P-005 X12UNID.,6923655501217            ,3824.77,1
LP205,LAPIZ SABONIS LANZA.P205 0.5,6923655592352            ,259.34,1
L5487,Lapiz Sabonis METALICO X10COLORES,6925411405487            ,911.65,1
LP-205,LAPIZ SABONIS P-205 LANZAMONA,                         ,470.36,1
LP-214,"LAPIZ SABONIS P-214 LANZAMINA 0.5,0.7",6923655521451            ,470.36,1
LP-908,LAPIZ SABONIS P-908 LANZAMINA 0.5,6941287400197            ,296.07,1
L00210,LAPIZ SABONIS P-922 LANZAMINA 0.9MM,6941287400210            ,959.82,1
L0328,Lapiz Sabonis P/CD Permanente,6923655532808            ,101.63,1
LP220,Lapiz SABONIS P220 Lanzamina,LP220                    ,99.49,1
L200524,Lapiz SABONIS P220 Lanzamina X24UNID,6941287822005            ,2386.68,1
L8864S,LAPIZ SABONIS PARA CD,L8864S                   ,176.53,1
L8864,LAPIZ SABONIS PARA CD X12UNID,6925411468864            ,2071.93,1
L30019,Lapiz SABONIS Repuesto T. Parker,7798127030019            ,214.11,1
L375,Lapiz Sabonis Resaltador BICOLOR,6925411403759            ,185.18,1
L350,Lapiz Sabonis Resaltador BORRABLE,6925411403506            ,205.69,1
L8013,Lapiz Sabonis x10uN Boligrafo,6925411408013            ,566.31,1
L1946,LAPIZ SAKURA RES.PASTEL X1 1946 ROSA,7790667021946            ,360.39,1
L1953,LAPIZ SAKURA RES.PASTEL X1 1953 AMARILLO,7790667021953            ,360.39,1
L1960,LAPIZ SAKURA RES.PASTEL X1 1960 VERDE,7790667021960            ,360.39,1
L1977,LAPIZ SAKURA RES.PASTEL X1 1977 NARANJA,7790667021977            ,360.39,1
L1984,LAPIZ SAKURA RES.PASTEL X12 1984,7790667021984            ,4232.56,1
L25006,LAPIZ SEIS COLORES X6 COLORES CORTO X 24 UNIDAD,17798314125006,11132,1
L5009,LAPIZ SEIS COLORES X6 COLORES CORTO X UNIDAD,7798314125009,590.48,1
L0890,LAPIZ SENORITA X12 CRAYONES,7798112220890            ,980.1,1
L0129,LAPIZ SENORITA X12 CRAYONES,7798112830129            ,980.1,1
L0937,LAPIZ SENORITA X12 CRAYONES GORDO,7798112220937            ,2076.36,1
L0069,LAPIZ SENORITA X12 CRAYONES GORDO,7798112290060            ,2076.36,1
L0883,LAPIZ SENORITA X6 CRAYONES,7798112220883            ,539.66,1
L0112,LAPIZ SENORITA X6 CRAYONES,7798112830112            ,539.66,1
L0906,LAPIZ SENORITA X6 CRAYONES,7798112220906            ,539.66,1
L0136,LAPIZ SENORITA X6 CRAYONES,7798112830136            ,539.66,1
L0920,LAPIZ SENORITA X6 CRAYONES GORDO,7798112220920            ,1203.95,1
L0951,LAPIZ SENORITA X6 FLUOR CRAYONES GORDO,7798112220951            ,1931.16,1
L5761,LAPIZ SHARPIE BLISTER X12MARC MAS 5 TARJETAS PARA COLOR,071641175761             ,7321.6,1
L9497,LAPIZ SHARPIE BLISTER X4MARC.,071641139497             ,643.11,1
L5822,LAPIZ SHARPIE BLISTER X8MARC MAS 5 TARJETAS PARA COLORE,071641175822             ,4881.07,1
L0077,LAPIZ SHARPIE Indeleble 0077x12UN. CUERPO ALUMINIO,7795245320077            ,1535.31,1
L0114,LAPIZ SHARPIE Indeleble 2 Puntas,0114                     ,98.52,1
L4311,LAPIZ SHARPIE Indeleble 2 Puntas,5401178324311            ,278.33,1
L30021,LAPIZ SHARPIE Indeleble 2 Puntas,7795245320114            ,98.52,1
L7117,LAPIZ SHARPIE Indeleble 2 Puntas X12UNID.,7501030667117            ,3299.8,1
L5827,LAPIZ SHARPIE Indeleble 5827 CUERPO ALUMINIO,3501170945827            ,174.95,1
L8288,LAPIZ SHARPIE Indeleble 8288x12UN. CUERPO ALUMINIO,071641038288             ,1535.31,1
L3856,LAPIZ SHARPIE INDELEBLE X12UNI.PUNTA BISELADA,071641033856             ,3012.32,1
L3856S,LAPIZ SHARPIE INDELEBLE X1UNI.PUNTA BISELADA,L3856S                   ,255.99,1
L4236,Lapiz SHARPIE MARCADOR PERMANENTE,L4236                    ,161.72,1
L4738S,LAPIZ SHARPIE METALLIC ORO,L4738S                   ,378.61,1
L4738,LAPIZ SHARPIE METALLIC ORO X12UNID.,071641054738             ,4451.8,1
L1405,LAPIZ SHARPIE NEON AMARILLO,071641091405             ,218.01,1
L1429,LAPIZ SHARPIE NEON CELESTE,071641091429             ,218.01,1
L1443,LAPIZ SHARPIE NEON NARANJA,071641091443             ,218.01,1
L91412,LAPIZ SHARPIE NEON ROSA,071641091412             ,218.01,1
L8572,LAPIZ SHARPIE NEON VASO X36UNID.,071641085725             ,7802.14,1
L1399,LAPIZ SHARPIE NEON VERDE,071641091399             ,218.01,1
L55491,LAPIZ SHARPIE P/CERAMICA 55491 NEGRO,071641355491             ,808.81,1
L55507,LAPIZ SHARPIE P/CERAMICA 55507 ROJO,071641355507             ,808.81,1
